finance_id,month_key,product_key,retailer_key,units_sold,list_price_eur,cogs_per_unit_eur,excise_duty_per_unit_eur,gross_revenue_eur,trade_investment_eur,off_invoice_spend_eur,on_invoice_spend_eur,excise_duty_total_eur,logistics_cost_eur,net_revenue_eur,gross_margin_eur,gross_margin_pct
23309,202604,1047,108,3821,7.815,2.802,0.0713,26754.15,5496.69,3656.48,1840.21,272.36,168.83,20985.1,10111.12,37.79
23310,202604,1047,109,8933,7.437,3.145,0.0713,61110.61,11082.81,6955.04,4127.77,636.74,297.37,49391.06,20999.79,34.36
23311,202604,1047,110,17478,7.318,3.08,0.0713,117383.33,9469.14,7193.47,2275.67,1245.83,667.41,106668.36,52176.42,44.45
23312,202604,1048,100,1901,3.32,1.445,0.1056,6266.79,877.95,646.11,231.85,200.75,156.47,5188.09,2284.37,36.45
23313,202604,1048,101,2302,3.52,1.296,0.1056,7533.31,741.52,487.54,253.98,243.09,83.3,6548.69,3481.98,46.22
23314,202604,1048,102,1992,3.449,1.577,0.1056,6308.57,915.12,599.66,315.45,210.36,65.95,5183.1,1975.93,31.32
23315,202604,1048,103,2372,3.321,1.788,0.1056,7215.62,645.37,417.77,227.6,250.48,197.54,6319.77,1881.23,26.07
23316,202604,1048,104,3913,3.365,1.365,0.1056,12244.52,1066.7,723.7,343.0,413.21,320.47,10764.61,5102.45,41.67
23317,202604,1048,105,1167,3.336,1.361,0.1056,3625.16,532.44,326.59,205.85,123.24,59.2,2969.49,1321.72,36.46
23318,202604,1048,109,7906,3.448,1.74,0.1056,24872.68,4695.91,3271.31,1424.61,834.87,558.26,19341.89,5026.92,20.21
23319,202604,1048,110,5851,3.423,1.25,0.1056,18695.84,3057.11,1868.02,1189.09,617.87,198.85,15020.87,7509.79,40.17
23320,202604,1049,100,1940,2.992,1.064,0.06,5245.88,840.96,571.76,269.2,116.4,93.29,4288.52,2130.44,40.61
23321,202604,1049,103,1259,3.311,1.126,0.06,3540.25,294.7,166.59,128.1,75.54,102.21,3170.01,1650.21,46.61
23322,202604,1049,105,1135,2.928,1.15,0.06,3194.48,548.73,310.13,238.59,68.1,67.29,2577.65,1204.59,37.71
23323,202604,1049,106,2011,3.138,1.156,0.06,5623.84,626.91,466.52,160.39,120.66,65.68,4876.27,2486.47,44.21
23324,202604,1049,109,5004,3.298,1.407,0.06,14531.78,1293.93,729.77,564.16,300.24,358.78,12937.61,5538.16,38.11
23325,202604,1049,110,6830,3.003,1.522,0.06,19686.19,3710.1,2218.89,1491.21,409.8,558.56,15566.29,4610.26,23.42
23326,202604,1050,101,1546,0.979,0.428,0.04,1501.64,312.25,229.9,82.36,61.84,123.53,1127.55,341.93,22.77
23327,202604,1050,103,1488,1.071,0.388,0.04,1402.76,286.13,169.63,116.5,59.52,131.66,1057.11,348.5,24.84
23328,202604,1050,105,950,1.022,0.446,0.04,898.54,168.38,115.07,53.31,38.0,84.23,692.16,184.48,20.53
23329,202604,1050,106,1979,1.066,0.457,0.04,1893.61,354.09,207.79,146.3,79.16,66.39,1460.36,489.29,25.84
23330,202604,1050,110,7215,1.061,0.496,0.04,6803.45,909.19,691.85,217.34,288.6,466.83,5605.66,1558.87,22.91
23331,202604,1051,100,2307,2.014,0.871,0.04,4183.96,724.58,364.3,360.28,92.28,97.79,3367.1,1259.09,30.09
23332,202604,1051,101,2042,2.102,0.945,0.04,3367.06,365.15,215.93,149.23,81.68,68.53,2920.23,921.32,27.36
23333,202604,1051,102,1673,1.859,0.757,0.04,2985.18,527.46,273.63,253.83,66.92,64.58,2390.8,1059.05,35.48
23334,202604,1051,105,1458,2.011,0.868,0.04,2683.82,541.67,282.25,259.42,58.32,49.02,2083.83,769.78,28.68
23335,202604,1051,106,670,2.067,0.824,0.04,1244.01,172.51,125.69,46.82,26.8,58.99,1044.7,433.74,34.87
23336,202604,1051,107,2770,1.864,0.751,0.04,5139.4,466.43,285.9,180.52,110.8,159.5,4562.17,2322.28,45.19
23337,202604,1051,108,1359,2.038,0.675,0.04,2368.15,309.64,221.32,88.32,54.36,69.56,2004.15,1017.47,42.96
23338,202604,1051,110,8501,1.959,0.667,0.04,15581.37,3066.04,2239.06,826.98,340.04,525.92,12175.29,5980.83,38.38
23339,202604,1052,100,1111,2.212,0.768,0.0528,2342.04,428.75,214.94,213.81,58.66,55.8,1854.63,945.46,40.37
23340,202604,1052,102,2517,2.48,1.133,0.0528,5335.86,519.14,288.11,231.03,132.9,83.37,4683.82,1749.33,32.78
23341,202604,1052,103,1162,2.366,0.891,0.0528,2543.51,468.18,326.42,141.76,61.35,89.24,2013.97,889.47,34.97
23342,202604,1052,110,6517,2.295,0.941,0.0528,13648.89,2530.53,1723.09,807.44,344.1,307.0,10774.27,4337.72,31.78
23343,202604,1053,100,1065,2.147,0.998,0.03,2209.81,450.86,325.57,125.29,31.95,81.62,1727.0,583.01,26.38
23344,202604,1053,101,1218,2.234,0.998,0.03,2526.73,231.05,182.79,48.25,36.54,54.49,2259.14,988.61,39.13
23345,202604,1053,102,1391,2.225,0.954,0.03,2781.99,329.71,177.82,151.89,41.73,73.9,2410.55,1009.59,36.29
23346,202604,1053,107,1294,2.33,1.145,0.03,2688.63,322.07,243.8,78.26,38.82,74.91,2327.74,771.57,28.7
23347,202604,1053,108,1303,2.237,0.806,0.03,2756.57,223.64,113.44,110.2,39.09,44.55,2493.84,1398.51,50.73
23348,202604,1053,110,6811,2.399,1.128,0.03,13971.07,2749.19,1712.55,1036.64,204.33,369.23,11017.55,2967.97,21.24
23349,202604,1054,101,1383,1.79,0.871,0.03,2221.93,304.74,185.06,119.68,41.49,111.76,1875.7,559.26,25.17
23350,202604,1054,103,986,1.639,0.699,0.03,1531.86,307.66,224.64,83.02,29.58,53.97,1194.62,451.86,29.5
23351,202604,1054,104,1747,1.756,0.749,0.03,2788.32,486.18,318.1,168.08,52.41,127.44,2249.73,814.63,29.22
23352,202604,1054,105,1433,1.718,0.777,0.03,2224.68,421.02,225.1,195.92,42.99,92.53,1760.67,554.71,24.93
23353,202604,1054,106,745,1.831,0.583,0.03,1201.02,181.66,91.46,90.2,22.35,46.21,997.01,516.41,43.0
23354,202604,1054,109,5065,1.837,0.738,0.03,8022.9,911.35,551.33,360.02,151.95,358.43,6959.6,2862.12,35.67
23355,202604,1054,110,4869,1.622,0.744,0.03,7841.5,654.66,422.21,232.45,146.07,411.98,7040.77,3005.08,38.32
23356,202604,1055,100,1113,0.659,0.222,0.0099,644.1,140.91,106.11,34.8,11.02,35.81,492.17,209.13,32.47
23357,202604,1055,103,1420,0.66,0.322,0.0099,839.04,132.98,84.41,48.57,14.06,47.35,692.0,187.14,22.3
23358,202604,1055,105,1365,0.666,0.27,0.0099,809.96,92.21,64.03,28.18,13.51,97.53,704.24,237.79,29.36
23359,202604,1055,108,1328,0.653,0.287,0.0099,799.56,85.89,50.86,35.02,13.15,114.8,700.53,204.63,25.59
23360,202604,1055,110,6358,0.638,0.223,0.0099,3708.42,717.59,363.75,353.84,62.94,264.05,2927.89,1248.28,33.66
23361,202604,1056,100,908,2.007,0.971,0.0396,1608.4,340.71,180.87,159.84,35.96,71.93,1231.74,278.28,17.3
23362,202604,1056,102,1275,1.861,0.88,0.0396,2242.58,363.66,225.84,137.82,50.49,55.84,1828.43,650.06,28.99
23363,202604,1056,104,2842,1.823,0.82,0.0396,4752.48,776.86,501.76,275.1,112.54,105.77,3863.07,1427.47,30.04
23364,202604,1056,105,1521,1.944,0.793,0.0396,2668.39,376.46,249.56,126.9,60.23,121.76,2231.7,903.64,33.86
23365,202604,1056,108,1673,1.818,0.804,0.0396,2902.55,446.46,262.6,183.86,66.25,89.43,2389.84,954.82,32.9
23366,202604,1056,110,7099,1.823,0.937,0.0396,12137.8,1406.83,754.19,652.64,281.12,385.33,10449.85,3415.68,28.14
23367,202604,1057,100,1038,0.791,0.358,0.0099,721.74,148.92,116.67,32.26,10.28,45.48,562.54,145.04,20.1
23368,202604,1057,102,1369,0.736,0.318,0.0099,985.04,164.89,110.8,54.09,13.55,115.13,806.6,255.96,25.98
23369,202604,1057,103,1627,0.737,0.282,0.0099,1067.95,162.93,94.49,68.43,16.11,78.77,888.92,351.4,32.9
23370,202604,1057,106,899,0.798,0.262,0.0099,615.35,62.93,39.42,23.52,8.9,68.83,543.52,239.15,38.86
23371,202604,1057,108,1868,0.824,0.265,0.0099,1323.12,196.45,100.37,96.08,18.49,160.93,1108.17,452.6,34.21
23372,202604,1057,110,6004,0.789,0.384,0.0099,4006.84,516.53,289.58,226.95,59.44,237.18,3430.87,886.22,22.12
23373,202604,1058,100,1185,1.947,0.829,0.03,1994.45,260.57,134.04,126.53,35.55,106.43,1698.33,609.73,30.57
23374,202604,1058,101,1487,1.908,0.76,0.03,2557.13,404.3,301.09,103.22,44.61,124.93,2108.22,853.5,33.38
23375,202604,1058,104,2743,1.966,0.877,0.03,4595.67,393.59,196.97,196.62,82.29,179.77,4119.79,1533.69,33.37
23376,202604,1058,106,1158,1.745,0.864,0.03,1845.77,373.91,237.21,136.7,34.74,61.28,1437.12,375.64,20.35
23377,202604,1058,107,1962,1.745,0.726,0.03,3315.59,661.94,468.72,193.22,58.86,101.18,2594.79,1069.02,32.24
23378,202604,1058,108,1022,1.882,0.711,0.03,1751.14,322.59,180.48,142.11,30.66,31.95,1397.89,639.04,36.49
23379,202604,1058,110,4185,1.825,0.815,0.03,7140.09,1410.92,807.62,603.3,125.55,262.28,5603.62,1931.18,27.05
23380,202604,1059,100,865,1.264,0.463,0.0165,961.85,109.57,67.55,42.02,14.27,71.1,838.0,365.99,38.05
23381,202604,1059,101,876,1.241,0.414,0.0165,934.12,126.83,71.32,55.51,14.45,36.05,792.83,394.35,42.22
23382,202604,1059,102,835,1.287,0.526,0.0165,904.01,106.87,71.08,35.79,13.78,34.15,783.37,310.17,34.31
23383,202604,1059,103,820,1.126,0.593,0.0165,766.6,156.12,104.09,52.03,13.53,42.53,596.95,67.79,8.84
23384,202604,1059,104,1156,1.264,0.591,0.0165,1289.55,177.98,134.19,43.79,19.07,83.22,1092.5,326.08,25.29
23385,202604,1059,108,665,1.2,0.562,0.0165,744.74,86.3,48.6,37.7,10.97,49.12,647.47,224.82,30.19
23386,202604,1059,109,2374,1.267,0.407,0.0165,2589.09,369.31,272.45,96.86,39.17,121.2,2180.61,1094.36,42.27
23387,202604,1059,110,2649,1.122,0.613,0.0165,2963.74,517.19,394.78,122.41,43.71,222.78,2402.84,557.43,18.81
23388,202604,1060,100,1119,14.736,4.796,0.0396,14958.41,2001.21,1492.17,509.03,44.31,70.5,12912.89,7475.23,49.97
23389,202604,1060,101,878,14.573,7.011,0.0396,11191.96,2392.23,1458.12,934.11,34.77,55.49,8764.96,2554.2,22.82
23390,202604,1060,102,1142,15.069,6.009,0.0396,15170.3,2588.85,1680.76,908.09,45.22,78.38,12536.22,5596.01,36.89
23391,202604,1060,103,600,14.637,5.922,0.0396,8066.44,1448.83,780.56,668.27,23.76,20.9,6593.85,3019.68,37.44
23392,202604,1060,104,1333,14.441,6.121,0.0396,16931.75,1660.6,1012.26,648.35,52.79,52.56,15218.36,7006.82,41.38
23393,202604,1060,105,918,13.754,5.624,0.0396,12408.32,1162.08,913.85,248.23,36.35,40.32,11209.89,6006.83,48.41
23394,202604,1060,106,476,14.342,5.889,0.0396,6021.93,713.41,553.56,159.85,18.85,34.14,5289.67,2452.52,40.73
23395,202604,1060,110,2316,14.49,5.827,0.0396,30435.24,4911.25,2654.15,2257.1,91.71,115.31,25432.28,11822.37,38.84
23396,202605,1000,100,6025,0.853,0.349,0.03,4576.9,910.71,577.39,333.32,180.75,369.19,3485.44,1013.41,22.14
23397,202605,1000,101,5097,0.796,0.328,0.03,3721.49,476.19,335.9,140.29,152.91,421.94,3092.39,997.06,26.79
23398,202605,1000,102,8216,0.782,0.349,0.03,6003.1,748.32,567.11,181.21,246.48,660.71,5008.3,1483.2,24.71
23399,202605,1000,103,4428,0.781,0.41,0.03,3298.4,281.36,200.49,80.88,132.84,233.92,2884.2,832.98,25.25
23400,202605,1000,104,8025,0.832,0.351,0.03,5829.55,616.87,478.19,138.68,240.75,366.82,4971.93,1786.93,30.65
23401,202605,1000,105,5144,0.798,0.269,0.03,3868.6,814.69,420.34,394.35,154.32,360.75,2899.59,1153.6,29.82
23402,202605,1000,109,16979,0.769,0.415,0.03,12789.37,2698.14,1587.55,1110.59,509.37,1206.43,9581.86,1329.57,10.4
23403,202605,1000,110,26968,0.8,0.338,0.03,20136.43,1706.8,889.49,817.32,809.04,1721.96,17620.59,6774.5,33.64
23404,202605,1001,101,4105,0.713,0.312,0.0198,2707.61,400.18,233.02,167.16,81.28,209.41,2226.16,735.66,27.17
23405,202605,1001,102,5064,0.726,0.317,0.0198,3307.23,408.47,318.02,90.46,100.27,169.83,2798.49,1022.85,30.93
23406,202605,1001,103,3643,0.704,0.31,0.0198,2359.16,318.86,200.68,118.17,72.13,289.24,1968.17,548.44,23.25
23407,202605,1001,105,4412,0.673,0.313,0.0198,2906.82,278.24,197.23,81.01,87.36,297.13,2541.22,862.96,29.69
23408,202605,1001,108,4367,0.72,0.305,0.0198,2887.86,610.36,411.22,199.14,86.47,201.66,2191.03,656.03,22.72
23409,202605,1001,109,18915,0.75,0.254,0.0198,12154.95,1688.52,1164.64,523.88,374.52,1501.66,10091.91,3781.57,31.11
23410,202605,1001,110,18942,0.739,0.281,0.0198,12393.06,2070.34,1118.76,951.58,375.05,1189.89,9947.67,3427.2,27.65
23411,202605,1002,101,4014,2.644,0.942,0.09,9515.73,1303.82,1021.02,282.8,361.26,276.3,7850.65,3792.83,39.86
23412,202605,1002,102,3115,2.711,0.973,0.09,6954.73,755.68,589.49,166.19,280.35,261.91,5918.7,2627.37,37.78
23413,202605,1002,103,3220,2.53,1.184,0.09,7594.54,1421.54,1106.45,315.09,289.8,278.56,5883.2,1791.72,23.59
23414,202605,1002,106,5744,2.42,0.955,0.09,13445.2,2095.63,1444.88,650.75,516.96,307.57,10832.61,5038.29,37.47
23415,202605,1002,107,7415,2.712,1.203,0.09,17050.55,3688.83,2849.07,839.77,667.35,363.06,12694.37,3413.74,20.02
23416,202605,1002,108,5200,2.539,1.109,0.09,11906.22,1585.29,1204.56,380.73,468.0,378.62,9852.93,3709.65,31.16
23417,202605,1002,109,9047,2.579,1.178,0.09,21313.96,3636.35,1855.55,1780.81,814.23,431.88,16863.38,5771.55,27.08
23418,202605,1002,110,23866,2.443,1.123,0.09,55836.42,9455.5,5082.73,4372.77,2147.94,1962.51,44232.98,15476.28,27.72
23419,202605,1003,100,6054,2.211,0.899,0.027,11971.29,1902.87,1089.99,812.88,163.46,191.66,9904.96,4273.63,35.7
23420,202605,1003,102,7634,2.031,0.964,0.027,14767.11,2277.17,1259.11,1018.06,206.12,383.75,12283.82,4540.36,30.75
23421,202605,1003,103,3965,2.111,0.837,0.027,7756.63,640.7,355.57,285.13,107.06,316.56,7008.88,3374.3,43.5
23422,202605,1003,104,6262,2.016,0.717,0.027,12061.69,2459.41,1720.02,739.38,169.07,212.05,9433.21,4733.68,39.25
23423,202605,1003,108,2897,2.22,1.035,0.027,5745.24,813.25,545.4,267.85,78.22,126.09,4853.77,1729.25,30.1
23424,202605,1003,109,15946,2.096,1.065,0.027,30297.01,3483.14,2488.46,994.68,430.54,1199.8,26383.33,8199.05,27.06
23425,202605,1003,110,13580,2.022,0.782,0.027,25739.65,3785.62,2884.25,901.37,366.66,890.93,21587.37,10071.27,39.13
23426,202605,1004,101,4807,1.097,0.396,0.009,4829.02,549.85,353.68,196.16,43.26,305.57,4235.91,2025.97,41.95
23427,202605,1004,102,4400,1.176,0.435,0.009,4397.98,843.24,644.95,198.29,39.6,301.12,3515.14,1301.71,29.6
23428,202605,1004,105,3967,1.205,0.466,0.009,4222.93,357.33,196.25,161.07,35.7,194.84,3829.9,1786.76,42.31
23429,202605,1004,106,2411,1.13,0.542,0.009,2441.0,259.73,173.63,86.09,21.7,112.36,2159.57,740.69,30.34
23430,202605,1004,108,5484,1.209,0.429,0.009,5912.7,1187.77,718.2,469.57,49.36,386.83,4675.57,1937.51,32.77
23431,202605,1004,109,10444,1.111,0.59,0.009,10869.69,1929.01,1045.51,883.5,94.0,824.42,8846.68,1861.9,17.13
23432,202605,1004,110,25571,1.111,0.447,0.009,27479.06,4527.97,3181.74,1346.23,230.14,960.32,22720.95,10330.0,37.59
23433,202605,1005,101,7514,1.979,0.834,0.09,13243.28,1514.66,837.86,676.8,676.26,566.03,11052.36,4218.45,31.85
23434,202605,1005,102,4161,2.049,0.91,0.09,7360.46,1477.5,826.39,651.11,374.49,194.96,5508.47,1527.39,20.75
23435,202605,1005,104,12058,1.871,0.699,0.09,21011.28,3311.33,2367.44,943.9,1085.22,702.9,16614.73,7485.77,35.63
23436,202605,1005,105,6392,2.025,0.981,0.09,11638.56,1620.27,1246.32,373.95,575.28,469.22,9443.01,2701.39,23.21
23437,202605,1005,106,2329,1.996,0.781,0.09,4218.23,342.04,237.58,104.46,209.61,100.63,3666.58,1747.77,41.43
23438,202605,1005,108,5488,1.975,0.894,0.09,9910.71,818.21,609.8,208.42,493.92,402.81,8598.58,3289.2,33.19
23439,202605,1005,110,20071,1.936,0.76,0.09,35187.86,5495.81,4253.98,1241.83,1806.39,960.46,27885.66,11668.9,33.16
23440,202605,1006,100,5325,1.516,0.73,0.06,7684.49,992.02,522.22,469.8,319.5,270.55,6372.97,2217.52,28.86
23441,202605,1006,102,4314,1.576,0.553,0.06,6382.1,1234.57,938.57,296.0,258.84,381.47,4888.69,2119.49,33.21
23442,202605,1006,103,6499,1.68,0.712,0.06,9538.19,1069.93,832.76,237.16,389.94,330.8,8078.32,3121.96,32.73
23443,202605,1006,108,4530,1.677,0.542,0.06,6010.76,1258.45,710.19,548.26,271.8,319.45,4480.51,1706.08,28.38
23444,202605,1006,109,17274,1.649,0.54,0.06,24242.47,3670.98,2449.62,1221.36,1036.44,748.95,19535.05,9460.12,39.02
23445,202605,1006,110,21498,1.549,0.788,0.06,31200.27,3391.66,2472.25,919.41,1289.88,1228.89,26518.73,8338.67,26.73
23446,202605,1007,101,7717,0.687,0.259,0.0198,4629.87,466.19,323.64,142.55,152.8,379.91,4010.88,1629.43,35.19
23447,202605,1007,102,9314,0.665,0.246,0.0198,4913.13,821.09,516.54,304.54,184.42,819.37,3907.63,800.96,16.3
23448,202605,1007,103,1374,0.688,0.255,0.0198,818.58,130.76,89.84,40.92,27.21,95.23,660.61,215.17,26.29
23449,202605,1007,104,10608,0.605,0.29,0.0198,6219.6,522.54,347.55,174.99,210.04,377.12,5487.02,2035.59,32.73
23450,202605,1007,105,4959,0.689,0.225,0.0198,2957.37,463.76,237.8,225.96,98.19,365.76,2395.43,911.98,30.84
23451,202605,1007,108,6481,0.644,0.254,0.0198,3806.65,662.01,353.19,308.82,128.32,252.56,3016.31,1119.12,29.4
23452,202605,1007,110,15828,0.603,0.268,0.0198,9355.67,2055.94,1165.2,890.74,313.39,1257.06,6986.33,1488.3,15.91
23453,202605,1008,100,6091,1.352,0.499,0.0792,7292.83,1566.63,1158.07,408.56,482.41,430.52,5243.79,1776.11,24.35
23454,202605,1008,102,5913,1.302,0.464,0.0792,7059.05,668.19,499.92,168.28,468.31,493.8,5922.55,2683.25,38.01
23455,202605,1008,103,6810,1.339,0.442,0.0792,7829.45,665.28,374.06,291.22,539.35,479.91,6624.82,3132.24,40.01
23456,202605,1008,105,5094,1.329,0.607,0.0792,6124.59,554.65,364.25,190.41,403.44,396.35,5166.49,1677.0,27.38
23457,202605,1008,110,19293,1.42,0.482,0.0792,23775.37,4287.67,3197.84,1089.84,1528.01,1369.32,17959.69,7292.77,30.67
23458,202605,1009,102,6218,0.758,0.379,0.0198,4495.64,820.89,588.23,232.65,123.12,256.97,3551.64,938.94,20.89
23459,202605,1009,103,2634,0.822,0.351,0.0198,1898.67,214.54,130.85,83.69,52.15,112.71,1631.97,594.85,31.33
23460,202605,1009,105,4079,0.778,0.29,0.0198,2937.06,510.04,364.99,145.04,80.76,330.98,2346.26,831.76,28.32
23461,202605,1009,108,6698,0.758,0.336,0.0198,4684.09,964.28,655.89,308.39,132.62,351.18,3587.19,986.33,21.06
23462,202605,1009,110,18816,0.762,0.338,0.0198,13301.77,1258.7,975.67,283.02,372.56,1097.85,11670.52,4221.81,31.74
23463,202605,1010,100,4940,1.624,0.55,0.09,7198.13,1101.69,826.09,275.6,444.6,270.22,5651.84,2662.93,36.99
23464,202605,1010,102,6216,1.586,0.539,0.09,9159.74,1501.38,960.28,541.1,559.44,462.02,7098.92,3287.86,35.89
23465,202605,1010,103,4089,1.706,0.639,0.09,5918.44,924.48,584.86,339.62,368.01,308.77,4625.95,1706.22,28.83
23466,202605,1010,105,5487,1.623,0.811,0.09,7569.69,1347.38,958.16,389.23,493.83,397.61,5728.48,883.15,11.67
23467,202605,1010,106,3205,1.513,0.688,0.09,4795.04,640.78,415.37,225.4,288.45,171.73,3865.81,1489.28,31.06
23468,202605,1010,107,4152,1.573,0.729,0.09,5834.45,661.15,484.43,176.72,373.68,354.73,4799.62,1417.32,24.29
23469,202605,1010,108,4461,1.652,0.624,0.09,6679.03,1048.96,587.29,461.68,401.49,237.07,5228.58,2206.77,33.04
23470,202605,1010,109,13636,1.644,0.718,0.09,19640.06,3610.67,2339.26,1271.42,1227.24,773.52,14802.15,4234.35,21.56
23471,202605,1010,110,13066,1.543,0.796,0.09,19500.58,2832.92,2131.28,701.64,1175.94,1018.14,15491.72,4067.89,20.86
23472,202605,1011,100,5395,2.447,1.085,0.0792,10895.01,1447.69,980.67,467.02,427.28,286.4,9020.04,2881.5,26.45
23473,202605,1011,102,5877,2.42,0.859,0.0792,12794.25,2742.28,1510.7,1231.58,465.46,312.51,9586.51,4224.25,33.02
23474,202605,1011,104,12318,2.449,1.124,0.0792,26153.68,2248.84,1578.71,670.13,975.59,737.16,22929.25,8344.59,31.91
23475,202605,1011,106,3946,2.46,0.909,0.0792,8643.19,735.05,369.1,365.95,312.52,212.63,7595.62,3794.26,43.9
23476,202605,1011,108,7313,2.429,1.064,0.0792,15525.24,2925.71,2049.48,876.23,579.19,326.04,12020.34,3914.2,25.21
23477,202605,1011,110,14748,2.244,0.809,0.0792,31750.78,6202.31,3732.31,2470.0,1168.04,884.06,24380.43,11566.35,36.43
23478,202605,1012,100,2859,1.938,0.949,0.09,4707.58,731.23,582.79,148.44,257.31,243.85,3719.04,762.26,16.19
23479,202605,1012,104,12121,1.978,0.945,0.09,20165.8,2829.57,2217.03,612.54,1090.89,966.4,16245.34,3823.19,18.96
23480,202605,1012,105,4935,1.741,0.848,0.09,8615.95,1219.89,844.02,375.87,444.15,442.86,6951.91,2323.7,26.97
23481,202605,1012,108,6051,1.931,0.705,0.09,10542.48,1413.9,908.29,505.6,544.59,379.57,8583.99,3937.45,37.35
23482,202605,1013,100,5547,1.834,0.609,0.0792,9334.04,1103.1,725.02,378.08,439.32,413.46,7791.62,3999.23,42.85
23483,202605,1013,101,8648,1.811,0.867,0.0792,13858.33,2872.43,1995.63,876.8,684.92,748.73,10300.98,2054.58,14.83
23484,202605,1013,102,8195,1.914,0.866,0.0792,13511.19,2173.09,1291.8,881.29,649.04,725.0,10689.06,2867.62,21.22
23485,202605,1013,103,3323,1.719,0.843,0.0792,5418.38,1032.23,701.46,330.77,263.18,250.94,4122.97,1069.68,19.74
23486,202605,1013,105,1456,1.823,0.743,0.0792,2404.12,375.17,286.48,88.69,115.32,52.93,1913.64,779.56,32.43
23487,202605,1013,106,3667,1.807,0.588,0.0792,5626.65,1023.91,694.2,329.7,290.43,160.73,4312.32,1995.2,35.46
23488,202605,1013,109,23158,1.821,0.788,0.0792,38044.11,6756.18,4636.01,2120.17,1834.11,851.69,29453.82,10357.51,27.22
23489,202605,1013,110,17610,1.761,0.901,0.0792,28861.85,5329.38,2888.49,2440.89,1394.71,856.33,22137.76,5411.14,18.75
23490,202605,1014,100,3472,0.745,0.348,0.0198,2477.9,392.44,296.34,96.1,68.75,111.6,2016.72,695.97,28.09
23491,202605,1014,101,4045,0.776,0.368,0.0198,2872.12,266.19,142.68,123.51,80.09,266.89,2525.84,772.07,26.88
23492,202605,1014,102,7286,0.723,0.299,0.0198,4664.3,516.45,329.31,187.14,144.26,511.54,4003.59,1310.38,28.09
23493,202605,1014,103,4618,0.757,0.3,0.0198,3018.49,646.2,511.44,134.76,91.44,350.36,2280.85,546.03,18.09
23494,202605,1014,105,3530,0.71,0.289,0.0198,2471.43,293.36,156.79,136.57,69.89,299.86,2108.18,787.18,31.85
23495,202605,1014,108,5042,0.778,0.369,0.0198,3299.03,306.97,179.31,127.66,99.83,442.83,2892.23,588.4,17.84
23496,202605,1014,110,18545,0.734,0.295,0.0198,12949.57,2846.59,2266.83,579.76,367.19,669.97,9735.79,3598.1,27.79
23497,202605,1015,100,4768,2.354,0.906,0.12,9888.65,2147.5,1505.88,641.62,572.16,258.53,7168.99,2589.93,26.19
23498,202605,1015,101,5266,2.325,1.076,0.12,10914.52,997.97,569.5,428.47,631.92,387.78,9284.63,3231.91,29.61
23499,202605,1015,103,5322,2.162,0.964,0.12,10965.55,1360.0,794.52,565.47,638.64,392.92,8966.91,3443.29,31.4
23500,202605,1015,105,4674,2.15,0.889,0.12,9626.69,1546.34,1069.57,476.77,560.88,303.39,7519.47,3063.2,31.82
23501,202605,1015,108,4918,2.194,1.105,0.12,10108.4,845.76,482.43,363.33,590.16,352.9,8672.48,2886.79,28.56
23502,202605,1015,110,22071,2.299,1.013,0.12,43891.17,8594.31,5795.06,2799.25,2648.52,1261.03,32648.34,9031.3,20.58
23503,202605,1016,100,4174,0.673,0.283,0.0,2514.06,234.26,186.28,47.99,0.0,347.78,2279.8,752.44,29.93
23504,202605,1016,101,11134,0.675,0.231,0.0,6319.85,1065.27,715.25,350.02,0.0,555.68,5254.58,2126.13,33.64
23505,202605,1016,102,3746,0.611,0.28,0.0,2252.05,329.18,193.53,135.65,0.0,302.88,1922.87,570.81,25.35
23506,202605,1016,103,6088,0.659,0.33,0.0,3623.9,417.36,294.29,123.07,0.0,409.64,3206.54,789.31,21.78
23507,202605,1016,104,11260,0.636,0.321,0.0,6698.46,733.41,484.7,248.71,0.0,622.97,5965.05,1732.71,25.87
23508,202605,1016,105,6415,0.635,0.319,0.0,3768.79,353.73,180.34,173.39,0.0,503.62,3415.06,867.92,23.03
23509,202605,1016,107,10489,0.672,0.275,0.0,5601.42,593.86,406.54,187.32,0.0,457.88,5007.56,1665.29,29.73
23510,202605,1016,108,5127,0.604,0.228,0.0,3004.81,643.59,379.35,264.24,0.0,173.25,2361.22,1017.4,33.86
23511,202605,1016,110,20013,0.642,0.227,0.0,11946.5,1584.63,890.19,694.44,0.0,1239.64,10361.87,4575.94,38.3
23512,202605,1017,101,6767,0.64,0.286,0.0,4133.71,446.51,307.64,138.87,0.0,324.48,3687.2,1428.62,34.56
23513,202605,1017,102,10542,0.669,0.256,0.0,5657.84,1216.62,950.56,266.06,0.0,508.56,4441.22,1232.87,21.79
